home,away,rea,gfcpa,gfta,pa,tipa,ga,posa,oraa,gma,1,2,3,4,5,6,7,8,9,0,11,12,13,14,15,ba,passa,gaa,da,tuwa,cpra,opa,fea,goalsa,offa,badpa,dra,breaka,blocka,badha,mgta,gfga,sia,goalaa,deflaa,cpa,turna,picka,intera,rb,gfcpb,gftb,penb,tipb,gainb,possb,orb,gmb,bb,passb,gasdfb,dispb,tuwb,cprb,opb,feedb,goalsb,offb,bpb,drb,breakb,blockb,bhb,mgtb,gfgb,sib,gab,deflb,turnb,pickb,interb,h0,m0,h1,m1,h2,m2,h3,m3,,one,two,three,four,five,six,seven,eight,result
Steel,Tactix,8.27182186,37.08397067000001,9.698056470000001,37.35572038,0.0,35.75517534388416,23.86600204,6.60883509,6.104254350000001,53.68235904,13.11331769,166.79124323000002,14.42494322,0.009000940000000002,93.10722425,3.4651991300000002,47.891026280000005,176.20281389,0.0,56.50000096000001,7.14533462,93.10722425,56.69786674000001,0.09003702000000001,6.619260779999999,27.896015888723348,0.101728,0.0,2.71261009,0.0,9.9158396,808.0,3.4651991300000002,29.68136396,71.12280996,30.21029575,62.94399571,9.908716309999999,5.640008030000001,0.0,27.28256,7.723576320000001,1.6653030400000002,2.4422681600000002,0.0,0.0,27.620812800000003,4.55245824,7.03306703,35.02163872,8.676197179999999,34.36620918,0.0,32.09899527972307,26.70623129,12.884105080000001,7.42804311,50.82608946,17.27077106,163.03954108000002,10.39016271,0.009099090000000002,82.36935956,7.30388341,44.92303492,158.12002366000002,0.0,52.75172662,3.8731047200000006,82.36935956,52.85109499000001,2.7999552000000003,4.28737687,38.40417839463435,0.9900181800000001,0.0009099000000000002,2.80468208,0.0,9.153259089999999,802.0000000000001,7.30388341,28.10594408,63.241257700000006,30.493094470000003,55.049309629999996,12.51352035,8.776750569999999,0.0,24.18048256,8.35936768,1.6589158400000001,0.21321728000000004,0.0,0.0,26.769904640000004,2.3814912,WIN
Pulse,Stars,2.4386963,40.3767427,12.594162500000001,65.0447231,0.0,40.29086696554577,22.0253275,18.297804300000003,7.7099821,49.4558869,13.6048451,160.75448970000002,6.2864966,0.09900910000000002,83.644525,1.9596193,56.8774822,166.1499956,0.0,53.2084737,12.8157414,83.644525,61.8999183,3.8007093000000003,1.4690199000000002,19.163851194805194,0.9100089,0.0,0.0643691,0.0,8.929013099999999,803.0,1.9596193,23.956316800000003,68.1864149,52.2271817,64.0558696,9.2619103,10.480328400000001,0.0,37.3323008,5.1336448,0.6219904,1.0652544000000002,0.0,0.0,23.0752512,0.3689216,3.3143042000000005,38.874139400000004,8.0637265,49.956664599999996,0.0,29.62527435195988,25.5007206,11.571606200000002,8.700520299999999,48.9270373,12.649913100000001,165.0761266,9.9247087,0.0900099,92.415475,4.6910361,52.3209651,173.5410909,0.0,55.9824495,15.047080000000001,92.415475,56.4901566,3.9807385,0.1364808,30.166546344707925,0.1818999,0.009009900000000001,3.2591028000000004,0.0,9.5522907,8120.0,4.6910361,26.7380268,66.4148653,34.9095486,62.353763400000005,11.4290359,7.6336851,0.0,34.8866944,3.2031488000000006,5.686540800000001,4.880064,0.0,0.0,16.3808256,1.8002688,WIN
Magic,Mystics,2.4009783000000002,39.031333100000005,3.5229391000000003,75.5299767,0.0,14.596348455493183,25.382618700000002,7.9584177,10.3066887,51.0639441,13.461285199999999,148.96067680000002,7.3735132,0.0009000000000000002,74.3369435,3.7512589000000003,45.274050200000005,139.2819766,0.0,55.5396552,16.248548,74.3369435,49.4477313,0.2269104,4.8722052,4.452204525474525,0.37108,0.099001,2.0911351000000002,0.0,6.893459099999999,809.0,3.7512589000000003,31.0728307,56.8212445,59.2814287,50.848643300000006,14.345912,7.7888392,0.0,24.561049600000004,4.5451392,4.4706816,2.1465984000000002,0.0,0.0,21.5934592,1.0128000000000001,6.7368312999999995,40.4991026,10.5946441,57.096909600000004,0.0,35.96758878554679,22.7993415,12.484235600000002,5.9757578,46.0498168,13.8893977,168.64190860000002,9.8895144,9.000000000000002e-06,86.02047970000001,4.2457298,53.257697300000004,170.3450051,0.0,55.995654200000004,17.8676532,86.02047970000001,60.874959800000006,2.2501838000000003,4.7928073,29.431228225661805,0.27000110000000005,0.09991030000000001,2.278334,0.0,9.7812131,805.0,4.2457298,26.7634532,70.7644742,39.2292564,62.9590722,11.430709700000001,5.9076471,0.0,15.979673600000002,0.7267584,7.067545600000001,3.2804352000000003,0.0,0.0,36.51249920000001,5.946713600000001,LOSS
Tactix,Mystics,7.003306703,35.902163871999996,8.067619718,58.336620918,0.0,35.93717225524504,18.870623129,9.388410508,2.5428043110000003,50.082608946,13.427077106000002,147.703954108,10.939016271,0.0009099090000000003,96.436935956,4.330388341,46.792303492,169.712002366,0.0,48.475172662000006,5.787310472000001,96.436935956,52.985109499,0.27999552000000005,4.0287376870000005,20.2040542030998,0.999001818,9.099000000000002e-05,2.080468208,0.0,9.015325909,802.0000000000001,4.330388341,22.610594408,63.92412577,52.549309447,56.804930963000004,10.251352035,4.477675057,0.0,26.436096512000002,4.871873536000001,1.1317831680000001,1.642643456,0.0,0.0,25.353980928000002,4.47629824,4.27368313,37.34991026,5.55946441,66.00969096,0.0,19.66818744998325,28.37993415,12.948423560000002,8.69757578,43.304981680000004,15.78893977,168.96419086,13.588951439999999,0.9000009,85.10204797,7.62457298,45.825769730000005,161.93450051000002,0.0,55.999565419999996,16.18676532,85.10204797,52.887495980000004,5.62501838,4.07928073,22.228837108280466,0.92700011,0.009991030000000001,2.9278334000000004,0.0,9.97812131,805.0,7.62457298,35.07634532,66.47644742,49.82292564,59.39590722,17.34307097,6.89076471,0.0,22.395934720000003,5.745351680000001,8.61350912,3.8560870400000002,0.0,0.0,22.502499840000002,3.5893427200000003,WIN
Steel,Pulse,5.327182186,37.908397067,9.069805646999999,56.835572038,0.0,40.39369935257024,17.686600204,9.660883509,4.210425435,50.368235904,7.6113317689999995,148.079124323,15.842494322,0.0009000940000000003,97.510722425,3.046519913,46.189102628,179.620281389,0.0,48.850000096,12.414533462000001,97.510722425,52.469786674000005,0.009003702,3.361926078,8.414601588872335,0.010172800000000001,0.0,2.071261009,0.0,5.49158396,808.0,3.046519913,22.768136396000003,68.312280996,44.421029575,61.194399571,7.290871631,2.364000803,0.0,21.456512,11.144715264000002,0.33306060800000004,0.4884536320000001,0.0,0.0,31.124162560000002,4.110491648,5.64386963,46.33767427000001,7.55941625,54.20447231,0.0,29.22908669655458,15.70253275,9.929780430000001,7.07099821,51.745588690000005,13.060484510000002,170.87544897,6.92864966,0.009900910000000002,76.7644525,2.8959619300000004,56.98774822000001,168.71499956,0.0,55.72084737,8.48157414,76.7644525,65.58999183,0.38007093000000003,0.14690199,66.20209940519482,0.09100089,0.0,1.80643691,0.0,11.69290131,803.0,2.8959619300000004,17.69563168,72.51864149000001,45.72271817,62.205586960000005,5.42619103,9.148032839999999,0.0,47.46646016,5.02672896,1.72439808,1.81305088,0.0,0.0,15.815050240000001,0.07378432,LOSS
Stars,Magic,1.2314304200000001,39.88741394,3.5063726500000003,57.195666460000005,0.0,18.844880376372462,24.150072060000003,15.557160620000001,8.97005203,48.092703730000004,12.06499131,145.20761266000002,4.59247087,0.00900099,68.6415475,4.96910361,47.53209651,136.15410909,0.0,56.898244950000006,9.604708,68.6415475,50.64901566,3.99807385,3.61364808,25.516654634470793,0.01818999,0.0009009900000000002,2.1259102800000003,0.0,7.25522907,8120.0,4.96910361,25.17380268,55.24148653,47.590954860000004,52.13537634,7.44290359,7.06336851,0.0,30.177338880000004,3.0406297600000007,2.7373081600000004,0.9760128,0.0,0.0,18.47616512,1.16005376,7.44009783,40.80313331,9.35229391,51.652997670000005,0.0,26.459634845549317,25.93826187,10.695841770000001,7.33066887,56.406394410000004,21.14612852,182.29606768000002,7.93735132,9.000000000000002e-05,83.93369435,7.575125890000001,58.52740502,168.72819766,0.0,55.05396552,11.5248548,83.93369435,65.24477313,0.92269104,3.1872205200000003,34.19522045254745,0.037108,0.9099001,4.70911351,0.0,15.08934591,809.0,7.575125890000001,28.30728307,73.18212445,40.128142870000005,67.18486433,17.6345912,8.87888392,0.0,41.71220992000001,4.10902784,2.49413632,3.62931968,0.0,0.0,19.518691840000002,0.20256000000000005,LOSS
Mystics,Stars,6.7273683129999995,28.034991026,7.755946441,67.800969096,0.0,28.63348541166499,25.337993415,19.294842356,6.269757578,43.930498168,11.478893977,137.496419086,13.058895144000001,0.09000009,72.410204797,4.362457298,36.082576973,137.693450051,0.0,43.399956542000005,14.218676532,72.410204797,41.288749598,1.462501838,4.907928073,22.992114480058817,0.09270001100000001,0.000999103,6.5927833399999995,0.0,5.497812131,805.0,4.362457298,31.407634532000003,54.347644742,53.582292564,45.539590722,14.334307097,5.189076471,0.0,14.079186944000003,9.149070336,4.922701824000001,2.371217408,0.0,0.0,23.700499968000003,1.5178685440000002,3.7231430420000002,36.388741394,8.450637265,60.619566645999996,0.0,28.884488037637247,23.115007206,6.055716062,4.4970052030000005,48.00927037300001,16.506499131,142.320761266,6.759247086999999,0.0009000990000000001,80.66415475,5.896910361000001,53.353209651,150.415410909,0.0,47.089824495,12.6604708,80.66415475,55.464901566,3.099807385,0.36136480800000004,15.408808320589936,0.001818999,9.009900000000002e-05,3.812591028,0.0,10.625522907,8120.0,5.896910361000001,26.817380268,62.224148653,47.959095486,59.213537634,7.944290359,8.806336851,0.0,29.235467776000004,3.0081259520000003,4.547461632,2.5952025600000006,0.0,0.0,21.295233024,1.0320107520000001,LOSS
Magic,Steel,6.1440097830000004,32.880313331,11.735229391,58.265299767,0.0,42.64596348455493,26.893826187000002,5.569584177,8.833066887,52.440639441,12.914612852000001,148.729606768,11.593735132,9.000000000000002e-06,83.993369435,5.257512589,47.252740502,157.272819766,0.0,50.505396552,9.252485479999999,83.993369435,52.424477313,0.092269104,2.118722052,25.919522045254745,2.7037108,0.09099001000000001,1.3709113510000002,0.0,7.808934591,809.0,5.257512589,29.830728307,64.018212445,49.012814287,59.818486433000004,8.96345912,4.487888392,0.0,35.54244198400001,5.621805568000001,0.498827264,3.9258639360000003,0.0,0.0,17.503738368,1.6405120000000002,5.932718218600001,34.3908397067,10.8069805647,54.2835572038,0.0,38.17730096973978,20.6686600204,7.2660883509,6.721042543499999,55.436823590399996,12.4611331769,152.50791243230003,14.1842494322,9.000940000000003e-05,85.35107224250001,3.9046519913,41.5189102628,165.5620281389,0.0,48.0850000096,3.0414533462,85.35107224250001,51.1469786674,0.9009003702,3.0361926078000003,20.12717444460152,0.0010172800000000002,0.0,0.20712610090000003,0.0,5.9491583960000005,808.0,3.9046519913,26.5768136396,65.3312280996,51.2421029575,53.8194399571,8.829087163099999,6.5364000803,0.0,24.2913024,7.8289430528000015,0.8666121216,0.09769072640000002,0.0,0.0,26.224832512,6.422098329600001,WIN
Tactix,Pulse,9.7003306703,31.4902163872,8.0067619718,41.8336620918,0.0,26.819523677137408,23.4870623129,16.2388410508,4.7542804311,55.4082608946,15.742707710600001,161.47039541080002,13.693901627099999,9.099090000000003e-05,95.1436935956,4.9330388340999995,46.079230349199996,171.7712002366,0.0,43.5475172662,4.1787310472,95.1436935956,50.2985109499,1.827999552,4.0028737687,34.16326256316712,0.0999001818,9.099000000000002e-06,1.1080468208,0.0,10.8015325909,802.0000000000001,4.9330388340999995,26.5610594408,63.992412577,37.6549309447,59.6804930963,20.8251352035,5.8477675057,0.0,25.2872193024,8.1743747072,1.8263566336000001,2.7285286912,0.0,0.0,23.4707961856,2.495259648,6.864386962999999,31.633767427000002,6.1559416250000005,79.220447231,0.0,22.92290866965546,24.970253275,15.392978043000001,7.007099821,44.774558869,17.506048450999998,137.687544897,7.892864966,0.0009900910000000002,63.476445250000005,4.789596193,41.698774822000004,124.87149995600001,0.0,48.772084737,12.548157414,63.476445250000005,48.85899918300001,0.038007093000000006,3.614690199,17.87020994051948,0.009100089,0.0,0.180643691,0.0,11.069290131,803.0,4.789596193,27.869563168000003,56.751864149,66.672271817,50.320558696000006,8.642619103,7.214803284,0.0,33.493292032,6.6053457920000005,1.144879616,1.162610176,0.0,0.0,15.963010048000001,0.014756864000000001,LOSS
Stars,Pulse,2.1723143042,39.6388741394,9.8450637265,37.561956664600004,0.0,38.88844880376372,20.3115007206,12.305571606200001,3.1497005203,54.3009270373,9.7506499131,156.4320761266,6.075924708700001,0.9000900099,90.866415475,1.4896910361,53.935320965100004,171.6415410909,0.0,55.1089824495,8.466047080000001,90.866415475,57.746490156600004,0.3099807385,0.0361364808,1.5408808320589937,0.0001818999,0.9000090099,4.8812591028,0.0,8.2625522907,8120.0,1.4896910361,24.281738026800003,63.822414865300004,29.0959095486,59.9213537634,10.6944290359,6.280633685100001,0.0,35.4470935552,3.8016251904000002,1.7094923264000002,1.3190405120000002,0.0,0.0,20.2590466048,1.0064021504,3.3864386963,27.4633767427,9.6155941625,46.622044723100004,0.0,28.762879102259667,24.097025327500003,14.1392978043,8.800709982099999,51.27745588690001,17.0506048451,148.7687544897,8.8892864966,9.900910000000003e-05,69.347644525,4.9789596193,41.0698774822,143.8871499956,0.0,39.9772084737,7.5548157414,69.347644525,47.18589991830001,3.6038007093,3.9614690199,21.787020994051947,0.9009100089000001,0.0,0.0180643691,0.0,10.1069290131,803.0,4.9789596193,27.9869563168,56.0751864149,39.0672271817,49.1320558696,16.164261910300002,10.6214803284,0.0,27.4986584064,6.121069158400001,2.6289759232000005,1.8325220352000002,0.0,0.0,17.5926020096,0.8029513728000001,WIN
Steel,Tactix,2.39327182186,52.93908397067,11.88069805647,48.62835572038,0.0,41.059109407318815,20.06686600204,7.02660883509,7.87210425435,54.14368235904,12.946113317690001,183.55079124323,5.91842494322,9.000940000000003e-06,105.73510722425,7.5904651991300005,69.85189102628,201.05620281389,0.0,60.60850000096001,13.80414533462,105.73510722425,73.51469786674001,1.89009003702,0.30361926078000007,38.01271744446015,0.00010172800000000003,0.0,1.82071261009,0.0,8.6949158396,808.0,7.5904651991300005,22.45768136396,79.43312280996001,34.82421029575,75.58194399571,12.582908716310001,5.15364000803,0.0,41.65826048,3.9657886105600006,3.3733224243200004,1.6195381452800002,0.0,0.0,26.0449665024,1.2844196659200002,4.57003306703,24.749021638720002,7.10067619718,58.18336620918,0.0,25.18195236771374,32.04870623129,21.42388410508,10.37542804311,48.74082608946,15.07427077106,128.64703954108,9.469390162709999,9.099090000000003e-06,69.81436935956,3.19330388341,33.40792303492,128.77712002366002,0.0,41.25475172662,9.41787310472,69.81436935956,37.42985109499,2.8827999552000003,4.00028737687,13.416326256316712,0.00999001818,9.099000000000003e-07,4.61080468208,0.0,5.58015325909,802.0000000000001,3.19330388341,33.256105944080005,46.8992412577,48.76549309447,42.868049309629995,11.08251352035,8.68477675057,0.0,13.85744386048,4.834874941440001,2.7652713267200006,2.14570573824,0.0,0.0,22.294159237120002,2.8990519296000006,LOSS
Magic,Mystics,3.3144009783,45.588031333100005,5.6735229391,61.626529976700006,0.0,24.719141803000948,28.789382618700003,9.5569584177,5.3833066887,46.6440639441,13.8914612852,157.07296067680002,3.8593735132000004,9.000000000000003e-07,85.79933694350001,5.0257512589,55.1252740502,156.12728197660002,0.0,61.7505396552,16.225248548,85.79933694350001,59.242447731300004,2.7092269104,5.6118722052,62.59195220452547,2.97037108,0.009099001,3.7370911351,0.0,7.980893459100001,809.0,5.0257512589,29.0830728307,63.1018212445,45.4012814287,57.28184864330001,8.996345911999999,7.6487888392,0.0,37.508488396800004,3.5243611136000004,0.8997654528000001,0.7851727872,0.0,0.0,20.3007476736,0.32810240000000007,9.6727368313,37.0034991026,7.0755946441,67.98009690960001,0.0,29.1133485411665,22.3337993415,17.2294842356,6.026975757800001,44.8930498168,13.7478893977,165.8496419086,13.9058895144,0.909000009,73.8410204797,7.636245729800001,41.4082576973,154.1693450051,0.0,51.13999565420001,19.4218676532,73.8410204797,53.6288749598,1.9462501838000001,4.9907928073,40.870640019434454,0.009270001100000001,0.9000999103,4.259278334,0.0,9.5497812131,805.0,7.636245729800001,25.6407634532,67.5347644742,48.558229256400004,53.1539590722,14.9334307097,3.2189076471,0.0,22.815837388800002,9.0298140672,0.9845403648000002,2.0742434816,0.0,0.0,28.7400999936,2.7035737088000005,WIN
Tactix,Pulse,8.557003306702999,40.27490216387201,4.310067619718,51.718336620917995,0.0,14.93198834021965,24.804870623129002,7.542388410508,7.337542804311,48.974082608946006,21.307427077106002,168.564703954108,16.246939016271,9.099090000000004e-07,78.981436935956,5.7193303883410005,45.640792303492006,153.277712002366,0.0,52.725475172662,9.041787310472,78.981436935956,54.142985109499,1.18827999552,4.000028737687,27.81222086092579,0.0009990018180000002,0.90000009099,3.1610804682080005,0.0,9.558015325909,802.0000000000001,5.7193303883410005,30.325610594408,70.38992412577001,42.676549309447005,60.086804930963005,13.708251352035,12.568477675057,0.0,25.171488772096,8.966974988288,4.5530542653440005,4.429141147648,0.0,0.0,22.858831847424003,2.17981038592,6.63864386963,41.446337674270005,11.761559416250002,45.16220447231,0.0,32.87628791022596,21.309702532750002,15.813929780430001,5.38007099821,51.92774558869,17.00506048451,176.87687544897,9.88892864966,9.900910000000004e-06,88.83476445250001,2.29789596193,57.20698774822,175.48871499956,0.0,55.29772084737,8.85548157414,88.83476445250001,63.21858999183,3.9603800709300003,3.09614690199,38.17870209940519,0.99009100089,0.0,1.80180643691,0.0,10.01069290131,803.0,2.29789596193,26.198695631680003,73.10751864149,36.30672271817,66.11320558696,14.21642619103,11.86214803284,0.0,35.89973168128,9.22421383168,1.32579518464,0.3665044070400001,0.0,0.0,24.31852040192,0.16059027456000002,WIN
Stars,Mystics,4.71723143042,35.46388741394,9.084506372649999,42.456195666460005,0.0,35.04269103422253,31.73115007206,12.930557160620001,11.114970052030001,48.63009270373,10.875064991310001,148.84320761266002,6.90759247087,0.09000900099,77.4866415475,2.84896910361,48.59353209651,152.16415410909,0.0,53.21089824495,12.546604708,77.4866415475,50.77464901566,0.93099807385,4.50361364808,25.86837379749161,1.818999e-05,0.09000090099000001,4.98812591028,0.0,6.22625522907,8120.0,2.84896910361,34.82817380268,57.68224148653,29.009590954860002,55.49213537634,8.26944290359,5.12806336851,0.0,35.88941871104,4.76032503808,2.7418984652800003,1.8638081024000002,0.0,0.0,12.851809320960001,0.20128043008000002,8.16727368313,34.30034991026,8.80755946441,72.49800969096,0.0,29.04036711218117,22.033379934150002,10.72294842356,3.3026975757800003,48.58930498168,16.67478893977,149.78496419086002,10.39058895144,0.0909000009,77.58410204797,6.163624572980001,47.34082576973,154.91693450051,0.0,44.71399956542,18.142186765319998,77.58410204797,53.06288749598001,1.99462501838,3.1990792807300004,31.087064001943446,0.0009270001100000002,0.09000999103000001,4.0259278334,0.0,9.954978121309999,805.0,6.163624572980001,27.76407634532,63.45347644742,54.35582292564,56.615395907220005,7.79334307097,5.72189076471,0.0,30.963167477760003,7.40596281344,0.9969080729600001,2.8148486963200003,0.0,0.0,20.94801999872,0.5407147417600001,WIN
Steel,Magic,6.539327182186,39.493908397067,11.988069805647001,56.162835572038006,0.0,40.10591094073188,23.606686600204,4.3026608835090006,12.487210425435002,51.314368235904,13.894611331769,170.455079124323,12.291842494322001,0.900000900094,100.573510722425,4.359046519913,53.785189102628,186.605620281389,0.0,57.36085000009601,12.180414533462,100.573510722425,60.451469786674004,0.18900900370200002,0.9303619260780001,31.49357943675371,0.9000101728000001,0.0,1.082071261009,0.0,8.96949158396,808.0,4.359046519913,28.345768136396,72.743312280996,43.982421029575,65.158194399571,8.458290871631,6.815364000803,0.0,45.131652096,11.193157722112,1.4746644848640003,0.32390762905600007,0.0,0.0,14.808993300480001,0.25688393318400005,3.9314400978300004,30.658803133310002,9.56735229391,65.56265299767,0.0,34.61477132315724,25.37893826187,6.35569584177,5.93833066887,50.56440639441,9.48914612852,138.10729606768,10.285937351320001,9.000000000000004e-08,73.37993369435,3.20257512589,43.312527405020006,146.11272819766,0.0,46.67505396552,16.0225248548,73.37993369435,47.32424477313,2.97092269104,3.26118722052,14.44101340227073,2.097037108,0.0009099001000000001,3.97370911351,0.0,7.09808934591,809.0,3.20257512589,30.80830728307,57.610182124450006,49.54012814287,52.52818486433001,8.099634591200001,3.46487888392,0.0,39.50169767936,7.90487222272,0.17995309056000003,1.7570345574400001,0.0,0.0,8.860149534720001,0.06562048000000002,WIN
Stars,Pulse,5.871723143042001,35.046388741394,9.908450637265,52.845619566646,0.0,30.776996376149526,36.473115007206005,11.193055716062,10.111497005203,48.963009270373,12.787506499131002,152.584320761266,8.790759247087,2.7090009000990003,74.34866415475001,3.8848969103610003,47.159353209651,150.216415410909,0.0,50.321089824495004,10.254660470800001,74.34866415475001,51.87746490156601,1.893099807385,6.750361364808,22.586837379749163,1.8000018189990001,0.009000090099000001,8.598812591028,0.0,6.9226255229069995,8120.0,3.8848969103610003,41.28281738026801,60.668224148652996,42.500959095486,55.049213537634,10.726944290359,5.912806336851,0.0,27.177883742208,7.352065007616001,2.9483796930560002,1.1727616204800002,0.0,0.0,21.770361864192004,0.040256086016,4.263864386963,26.644633767427003,8.376155941625,75.61622044723102,0.0,29.954295457689263,25.530970253275,12.381392978043001,10.438007099821,49.292774558869,12.500506048451001,131.087687544897,9.088892864965999,9.900910000000004e-07,67.38347644525,1.129789596193,36.320698774822006,129.14887149995602,0.0,40.629772084737,16.185548157414,67.38347644525,41.421858999183,0.3960380070930001,3.009614690199,23.81787020994052,0.099009100089,0.0,1.080180643691,0.0,6.401069290131001,803.0,1.129789596193,29.619869563168002,50.510751864149,59.430672271817,44.411320558696005,14.021642619103,9.286214803284,0.0,24.779946336256003,5.844842766336,4.265159036928,2.4733008814080004,0.0,0.0,14.463704080384002,0.8321180549120001,WIN
Mystics,Magic,3.516727368313,43.030034991026,13.480755946441,62.149800969096,0.0,32.90403671121811,29.203337993415,10.972294842356,5.730269757578,50.758930498168,15.167478893977,182.37849641908602,9.139058895144,0.00909000009,82.458410204797,3.316362457298,59.634082576973,173.891693450051,0.0,55.771399956542005,14.414218676532,82.458410204797,68.306288749598,0.19946250183800002,6.619907928073,3.108706400194345,9.270001100000003e-05,2.709000999103,4.00259278334,0.0,11.795497812131,805.0,3.316362457298,32.476407634532,77.44534764474201,47.735582292564004,68.661539590722,17.879334307097,9.572189076471,0.0,23.792633495552003,4.681192562688,1.799381614592,2.162969739264,0.0,0.0,40.989603999744006,2.5081429483520004,4.893144009783,40.865880313331004,7.2567352293909995,56.056265299767,0.0,28.661477132315728,32.237893826187,12.335569584177001,5.993833066887,49.156440639441,12.648914612852002,156.01072960676802,6.428593735132001,9.000000000000004e-09,91.037993369435,2.120257512589,52.931252740502,164.01127281976602,0.0,60.467505396552006,7.90225248548,91.037993369435,56.932424477313006,1.197092269104,6.6261187220519995,31.44410134022707,1.1097037108,0.90009099001,5.797370911351001,0.0,8.809808934591,809.0,2.120257512589,33.680830728307,63.361018212445,48.154012814287,59.252818486433,7.10996345912,7.546487888392,0.0,28.700339535872,4.780974444544,6.435990618112,1.1514069114880001,0.0,0.0,20.972029906944,0.813124096,WIN
Stars,Steel,5.987172314304201,35.9046388741394,3.6908450637265,46.684561956664595,0.0,16.577699637614952,23.447311500720602,7.4193055716062,5.5111497005203,47.196300927037306,13.8787506499131,152.95843207612663,11.6790759247087,1.1709000900099,76.734866415475,4.8884896910361,47.015935320965106,146.4216415410909,0.0,55.4321089824495,9.12546604708,76.734866415475,48.3877464901566,1.0893099807385,6.075036136480801,9.758683737974916,0.18000018189990002,0.0009000090099000002,4.4598812591028,0.0,8.7922625522907,8120.0,4.8884896910361,30.2282817380268,60.0668224148653,37.5500959095486,57.7049213537634,11.872694429035901,5.9912806336851006,0.0,29.4355767484416,9.4704130015232,1.3896759386112,1.0345523240960002,0.0,0.0,17.954072372838404,0.8080512172032001,10.5539327182186,49.8493908397067,16.4988069805647,41.6162835572038,0.0,49.01059109407319,21.260668660020404,7.630266088350901,8.4487210425435,51.0314368235904,11.2894611331769,197.9455079124323,14.729184249432201,0.9900000900094,118.0573510722425,4.0359046519913,62.0785189102628,219.36056202813893,0.0,60.6360850000096,8.4180414533462,118.0573510722425,73.5451469786674,0.9189009003702,0.9930361926078001,57.14935794367537,0.99000101728,0.0,4.6082071261009,0.0,7.196949158396,808.0,4.0359046519913,25.3345768136396,88.2743312280996,33.1982421029575,76.7158194399571,15.2458290871631,6.0815364000803,0.0,45.826330419200005,14.2386315444224,6.694932896972801,0.06478152581120002,0.0,0.0,19.761798660096,0.05137678663680001,LOSS
Magic,Tactix,3.1893144009783003,27.486588031333103,11.525673522939101,51.505626529976695,0.0,40.10752702357641,34.7237893826187,9.3335569584177,13.1993833066887,50.8156440639441,12.064891461285201,139.8010729606768,6.042859373513201,0.9000000009,70.3037993369435,0.21202575125890002,43.09312527405021,139.7011272819766,0.0,48.346750539655204,6.190225248548001,70.3037993369435,45.2932424477313,1.0197092269104,6.0626118722052,3.1444101340227073,1.01097037108,0.09000909900100001,6.8797370911351,0.0,6.2809808934591,809.0,0.21202575125890002,37.5680830728307,51.3361018212445,45.3154012814287,49.125281848643304,7.910996345912,9.7546487888392,0.0,28.1400679071744,5.756194888908801,1.2871981236224002,0.23028138229760003,0.0,0.0,16.9944059813888,0.16262481920000002,6.2557003306703,28.3274902163872,6.7310067619718,59.1718336620918,0.0,22.493198834021964,24.0804870623129,14.2542388410508,8.8337542804311,50.7974082608946,16.5307427077106,132.9564703954108,10.6246939016271,9.099090000000004e-08,76.2981436935956,2.3719330388341002,38.7640792303492,144.02777120023663,0.0,40.3725475172662,9.0041787310472,76.2981436935956,45.0142985109499,0.11882799955200002,4.0000028737687,29.78122208609258,0.9000999001818,0.09000000909900001,3.9161080468208,0.0,9.9558015325909,802.0000000000001,2.3719330388341002,27.3325610594408,55.638992412577004,50.1676549309447,48.308680493096304,5.8708251352035,11.1568477675057,0.0,15.434297754419202,4.9933949976576,0.9106108530688002,1.6858282295296,0.0,0.0,29.371766369484803,4.435962077184,WIN
Pulse,Mystics,6.7263864386962995,44.0644633767427,12.537615594162501,48.9616220447231,0.0,43.34025713197583,17.8530970253275,11.138139297804301,6.4438007099821,52.62927745588691,9.3500506048451,161.6087687544897,8.1088892864966,9.900910000000006e-08,80.538347644525,1.0129789596193,57.6320698774822,164.1148871499956,0.0,53.5629772084737,9.718554815741399,80.538347644525,63.5421858999183,3.6396038007093,1.2009614690199002,47.381787020994054,0.009900910008900001,0.9,0.1080180643691,0.0,6.9401069290130994,803.0,1.0129789596193,20.9619869563168,71.65107518641491,39.243067227181704,63.8411320558696,10.4021642619103,5.4286214803284,0.0,44.1559892672512,6.7689685532672,0.8530318073856,0.4946601762816001,0.0,0.0,16.492740816076804,0.9664236109824,6.6516727368313,37.603003499102606,13.048075594644102,57.5149800969096,0.0,34.079877355332336,26.3203337993415,16.397229484235602,9.5730269757578,49.1758930498168,17.7167478893977,172.13784964190862,9.9139058895144,0.000909000009,80.2458410204797,3.0316362457298003,55.4634082576973,167.6891693450051,0.0,48.7771399956542,19.4414218676532,80.2458410204797,62.630628874959804,2.7199462501838,7.8619907928073,45.31087064001944,0.9000092700011,1.1709000999103,3.100259278334,0.0,11.9795497812131,805.0,3.0316362457298003,29.347640763453203,72.5445347644742,38.073558229256406,66.2661539590722,11.6879334307097,13.5572189076471,0.0,24.7585266991104,4.1362385125376,3.5598763229184,0.43259394785280003,0.0,0.0,34.5979207999488,5.3016285896704005,WIN
